id,name,city,category,cashback,taksits,taksit_condition,address,map_lat,map_lng,parent_id
938,DOĞTAŞ,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Əhməd Rəcəbli 217",40.41332,49.86063,1001
939,DOĞTAŞ,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Məhəmməd Hadi küçəsi 47",40.39186,49.95382,1001
940,Kelebek,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Əhməd Rəcəbli 183",40.41096,49.86214,0
941,Kelebek,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Babək prospekti 1126",40.39231,49.91602,1004
942,The Entertainer Qış Parkı,Bakı,Oyuncaq mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Əlimərdan bəy Topçubaşov",40.37670,49.83458,562
943,The Entertainer Dəniz Mall,Bakı,Oyuncaq mağazası,0,"2, 3",Faizsiz,"Bakı şəhəri, Səbail rayonu, Neftçilər prospekti 108",40.35854,49.83525,562
944,Greenwich,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Neftçilər Prospekti 151",40.37572,49.86015,0
945,Greenwich Park Bulvar Mall,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Səbail rayonu , Milli park",40.37105,49.84953,1008
946,Greenwich Nizami  G-SHOCK CASIO,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Nizami küç. 87",40.37325,49.84046,1008
947,Greenwich 28 Mall,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Nəsimi rayonu, Azadlıq prospekti",40.37958,49.84739,1008
948,Greenwich Zefir Mall,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Yasamal rayonu,  ""Yasamal Mida Yaşayış kompleksi""",40.37674,49.79389,1008
949,Greenwich Dəniz Mall,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Səbail rayonu, Neftçilər prospekti 108",40.35854,49.83525,1008
950,Greenwich Metro Park,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., 106 Təbriz küçəsi",40.40377,49.87266,1008
951,Greenwich Sumqayıt Bravosuperstore,Sumqayıt,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Sumqayıt 5011, Cherkassy",40.56403,49.68139,1008
952,Greenwich Gənclik Mall,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Nərimanov rayonu, F.Xoyski 830",40.40031,49.85296,1008
953,Gallery 4 Kids,Bakı,Oyuncaq mağazası,0,"3, 6",Faizsiz,"Bakı şəhəri, Bakıxanov küçəsi",40.39040,49.84310,0
954,HATEMOĞLU,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Vaqif küç. 103",40.39289,49.84339,0
955,HATEMOĞLU,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Hüseyn Cavid pr.48",40.37768,49.81582,1018
956,InWool,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Nizami küç., 96",40.37336,49.84201,0
957,InWool,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev 109",40.40174,49.94897,1020
958,InWool,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Şıxəli Qurbanov 4f",40.45880,49.75123,1020
959,InWool,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Cavadxan 26",40.41764,49.81684,1020
960,İstikbal,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəh., Bakıxanov Küçəsi",40.39125,49.84636,0
961,İstikbal,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəh., Akademik Hesen Aliyev küç. 12",40.39776,49.82826,1024
962,İstikbal,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəh., Cavadxan küç.62",40.41645,49.81644,1024
963,İstikbal,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəh., Cəfər Xəndan küçəsi",40.41806,49.84148,1024
964,İstikbal,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəh., 2199 Babək Prospekti",40.38975,49.88277,1024
965,Lady Life,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Hüseynbala Əliyev küç.156",40.41146,49.81854,0
966,Lady Life,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Müzəffər Həsənov ev.1 20 Yanvar m/s",40.40500,49.80379,1029
967,LC Waikiki,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail rayonu, Neftçilər prospekti 108",40.35854,49.83525,0
968,LC Waikiki 28 Mall,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nəsimi rayonu, Azadlıq prospekti",40.37958,49.84739,1031
969,LC Waikiki Metro Park,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., 106 Təbriz küçəsi",40.40377,49.87266,1031
970,LC Waikiki Gənclik mall,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov rayonu, F.Xoyski 830",40.40031,49.85296,1031
971,LC Waikiki Əcəmi dairəsi,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Cavadxan 20A",40.40938,49.81405,1031
972,LC Waikiki Nizami küçəsi,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., R.Rza küç.",40.37263,49.83909,1031
973,LC Waikiki Neftçilər  m/s,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Qara Qarayev pr.53A",40.41135,49.94317,1031
974,LC Waikiki Dəmiryol Vağzalı,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Fikrət Əmirov küç.",40.37995,49.84971,1031
975,LC Waikiki Gəncə Mall,Gəncə,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Gəncə şəh., Heydər Əliyev pr.",40.67721,46.35991,1031
976,LC Waikiki Bakıxanov,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Gənclik pr.",40.41083,49.96942,1031
977,Natural Halı Outlet,Bakı,Xalça mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Xətai ray, Babək pr.38",40.39117,49.90604,0
978,Natural Halı Outlet,Bakı,Xalça mağazası,0,"2, 3, 6",Faizsiz,"Neftçilər m/s, Q.Qarayev pr.94",40.40682,49.94521,1041
979,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Ə.Rəcəbli küç.184",40.41116,49.86298,0
980,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Şərq Bazarı , Xətai pr.32",40.38930,49.85974,1043
981,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov rayonu, Xan Şuşinski 36a (Yusifbəyli)",40.39001,49.83971,1043
982,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Dərnəgül, Ziya Bünyadov pr-ti 20/97",40.42807,49.88369,1043
983,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Xutor, R.Məmmədov küç.3",40.45149,49.81770,1043
984,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Saray qəs, M.Əsədov 1 küç.",40.55117,49.71218,1043
985,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Şəki şəh, S.Mumtaz küç.",41.19601,47.16336,1043
986,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Masazır k., Ə.Vahid küç. 48/1",40.46784,49.75393,1043
987,OMİD,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Qara Qarayev, Ş.Mirzəyev və M.Abbasov küç. Kəsişməsi",40.41234,49.93496,1043
988,OMİD,Xırdalan,Digər,0,"2, 3, 6",Faizsiz,"Xırdalan şəhəri, Heydər Əliyev pr.596",40.44577,49.75324,1043
989,OMİD,Xırdalan,Digər,0,"2, 3, 6",Faizsiz,"Xirdalan şəhəri, Heydər Əliyev pr.54A",40.44577,49.75324,1043
990,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov rayonu , F.Xoyski 830",40.40031,49.85296,0
991,Penti MetroPark,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., 106 Təbriz küçəsi",40.40377,49.87266,1054
992,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail ray, Tərlan Əliyarbəyov küçəsi 9",40.37026,49.83769,1054
993,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail ray, Zərifə Əliyeva 3",40.36856,49.83883,1054
994,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Səbail ray, Məmməd Əmin Rəsulzadə ev,5. m-",40.36844,49.83835,1054
995,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Sumqayıt şəhəri, 2 MKR Sülh küçəsi, b.11J, s.2",40.58281,49.65979,1054
996,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi ray,  Fikrət Əmirov küçəsi 24",40.37539,49.85214,1054
997,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Nəsimi rayonu, 2 mkr, H.B.Əliyev küçəsi, ev.1, m.16",40.41134,49.81872,1054
998,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri,  R.Behbudov küçəsi,16",40.37531,49.84641,1054
999,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Yasamal rayonu, məhəllə 520, Hüseyn Cavid pr-ti 21",40.36845,49.81652,1054
1000,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Nəsimi rayonu, Səməd Vurğun küçəsi  112,",40.39395,49.83474,1054
1001,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Abşeron rayonu, Xırdalan şəhəri, Bakı-Sumqayıt şossesi",40.44530,49.84407,1054
1002,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Yasamal rayonu, M.H.Naçıvani küçəsi 25A",40.38404,49.82874,1054
1003,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Nəsimi rayonu, Bakıxanov küçəsi 31",40.38902,49.83552,1054
1004,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Sabunçu rayonu, Bakıxanov qəsəbəsi, Gənclik küçəsi 126T",40.41198,49.96848,1054
1005,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail ray, Azərbaycan  prospekti, bina 4, qapı 9",40.37380,49.83258,1054
1006,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Yasamal ray., İnşaatçılar Pr-ti. Ev.33",40.38438,49.82327,1054
1007,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Füzuli küçəsi 73",40.37952,49.84559,1054
1008,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Səbail ray., Mərdanov Qardaşları, ev.8m",40.37302,49.84035,1054
1009,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh, Nəsimi rayonu, 3 mkr, Cavadxan küçəsi",40.40915,49.81603,1054
1010,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Səbail ray, Rəsul Rza küçəsi, ev.23",40.36957,49.84190,1054
1011,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nizami ray, Qara Qarayev pr-ti",40.41846,49.92964,1054
1012,Penti,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Nəsimi ray,  Fikrət Əmirov küçəsi 24",40.37536,49.85215,1054
1013,Pink Accessories,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Fəvvarələr meydanı",40.37151,49.83807,0
1014,Pink Accessories MetroPark,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., 106 Təbriz küçəsi",40.40377,49.87266,1077
1015,Pink Accessories 28 mall,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nəsimi rayonu, Azadlıq prospekti",40.37958,49.84739,1077
1016,Pink Accessories Gənclik mall,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nərimanov rayonu, F.Xoyski 830",40.40031,49.85296,1077
1017,Pink Accessories Amburan mall,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Sabunçu rayonu, Bilgəh qəsəbəsi, Zuğulba prospekti 337",40.58871,50.05815,1077
1018,Pink Accessories Əhmədli,Bakı,Digər,0,"2, 3, 6",Faizsiz,Əhmədli metrostansiyasının yanı,40.38514,49.95416,1077
1019,Pink Bravo Koroğlu,Bakı,Digər,0,"2, 3, 6",Faizsiz,"Nizami rayonu, Heydər Əliyev prospekti 172 (Koroğlu metrosunun yanı)",40.41843,49.91368,1077
1020,Pumba kids,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18",Faizsiz,"Bakı şəhəri, Nizami rayonu, Q.Qarayev prospekti",40.40929,49.94360,0
1021,Samsung Zabrat,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Zabrat qəs. (Rahat marketin içi)",40.46680,49.94560,0
1022,Şarm Mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Asif Məhərrəmov 22A",40.40812,49.81174,0
1023,Scallezioni,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Azadlıq prospekti 92",40.39539,49.84033,0
1024,Sunay Kids,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Bəhruz Nuriyev 9",40.39843,49.94532,0
1025,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Yasamal r., Akim Abbasov küç. 120",40.38610,49.81400,0
1026,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Xətai pr. Gülarə Qədirbəyova küç. 63,40.39502,49.86280,1089
1027,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Sergey Yesenin küç. 80,40.49015,50.15102,1089
1028,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Badamdar şosesi, 112 A",40.34136,49.81058,1089
1029,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Məmmədəli Şərifli küç. 9A,40.42117,49.94138,1089
1030,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Hüseyn Cavid pr. 15,40.36632,49.81708,1089
1031,Super Toys,Bakı,Oyuncaq mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Səmədbəy Mehmandarov küç. 26,40.42543,49.95882,1089
1032,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Nəsimi rayonu, Cəlil Məmmədquluzadə küç. 118",40.39725,49.82764,0
1033,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Xətai rayonu, Babək pr. 64D",40.39507,49.94945,1096
1034,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Həsən bəy Zərdabi küçəsi 64a",40.38718,49.80781,1096
1035,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Yasamal ray., Abbas Mirzə Şərifzadə küçəsi",40.38535,49.80359,1096
1036,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Abşeron, Heydər Əliyev 167",40.44939,49.74744,1096
1037,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Xətai ray., İlqar Həbibov 62G küçəsi",40.39071,49.91596,1096
1038,Viona mebel,Bakı,Mebel mağazası,0,"2, 3",Faizsiz,"Bakı şəh., Nərimanov ray.,Əhməd Rəcəbli 1, ev.1953",40.40977,49.86246,1096
1039,vau.az,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Onlayn mağaza,,,0
1040,Adore,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Fətəlixan Xoyski pr., ev.830-835-ci məhəllə m.-",40.40049,49.85202,0
1041,Adore 28 MALL,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Azadlıq pr. ev.45 m.-",40.37945,49.84732,1104
1042,Adore PARK BULVAR,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Neftçilər pr. ev. 108 m.-",40.37087,49.84980,1104
1043,Adore FƏVVARƏLƏR MEYDANI,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Nizami ev.64",40.37229,49.83840,1104
1044,Adore ELMLƏR,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Yasamal rayonu, Hüseyn Cavid pr. ev.528 V",40.38064,49.81524,1104
1045,Adore NƏRİMANOV,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Ağa Nemətulla ev.42",40.40323,49.87366,1104
1046,Adore M.ƏCƏMİ,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Hüseynbala Əliyev 3 MK ev.9",40.41159,49.81885,1104
1047,Adore SUMQAYIT,Sumqayıt,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Sumqayıt şəhəri, 2 mkr ev. Sülh küçəsi 11J",40.59104,49.67699,1104
1048,Sabina,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Xətai rayonu, Sarayevo ev.1",40.38675,49.95969,0
1049,Sabina,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Məmmədəmin Rəsulzadə ev.5",40.36893,49.83794,1112
1050,Sabina,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Nərimanov rayonu,Təbriz ev.106 A, Ağa Nemətulla küçəsi ilə kəsişmə",40.40384,49.87274,1112
1051,Sabina,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Səbail rayonu, Neftçilər pr. ev. Dənizkənarı Milli Park",40.35850,49.83535,1112
1052,Sabina,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Yasamal rayonu, Hüseyn Cavid pr. ev.520-ci məhəllə",40.36858,49.81654,1112
1053,Sabina,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəhəri, Nəsimi rayonu, Azadlıq pr. ev.189 m",40.38954,49.84286,1112
1054,Sabina,Gəncə,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Gəncə şəhəri, Heydər Əliyev pr. ev.Həsən Əliyev küçəsinin kəsişməsinin Cənub Şərq hissəsi m.",40.67684,46.35977,1112
1055,Sabina,Sumqayıt,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Sumqayıt şəh.,Sülh küçəsi ev 18, m Q/Y sahəsi 27",40.58406,49.65978,1112
1056,Roses Are Red,Bakı,Gül mağazası,0,"2, 3, 6",Faizsiz,Səməd Vurğun 85C,40.38881,49.83617,0
1057,Roses Are Red,Bakı,Gül mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Fətəli Xan Xoyski 14",40.40029,49.85304,1120
1058,Roses Are Red,Bakı,Gül mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Neftçilər prospekti 26a",40.35843,49.83526,1120
1059,Tovuz kitab mağazası,Tovuz,Digər,0,"2, 3, 6",Faizsiz,"Tovuz ray., Aşağı Öysüzlü",40.97066,45.59086,0
1060,Lady Sharm,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Nizami rayonu , Q.Qarayev pr. 65D",40.40984,49.94382,0
1061,Engitech,Bakı,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Binəqədi ray., Z.Bünyadov prospekti 3103-cü məhəllə 43m",40.42572,49.91028,0
1062,Jusk,Sumqayıt,Pərakəndə satış,0,"2, 3, 6, 9, 12",Faizsiz,"Sumqayıt şəh., Sülh küçəsi",40.57566,49.64260,0
1063,Jusk,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Xətai ray.,M. Hadi küç.",40.38577,49.95170,1127
1064,Yeni ev mebel,Xaçmaz,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Xaçmaz ray., N.Nərimanov küç.",41.46040,48.79757,0
1065,Kür İnşaat,Mingəçevir,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Mingəçevir şəh.,Təbriz küç.",40.77385,47.03200,0
1066,Swiss dent,Bakı,Klinika,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh.,Yasamal ray., Şərifzadə küçəsi",40.38539,49.80351,0
1067,AQS Medical Center,Sumqayıt,Klinika,0,"2, 3, 6, 9, 12",Faizsiz,"Sumqayıt, Babək prospekti 241",40.58410,49.69903,0
1068,Nəriman Optik,Göyçay,Aptek-optika,0,"2, 3",Faizsiz,"Göyçay şəhəri.,H.Əliyev",40.74776,47.77232,0
1069,Natural Hali,Gəncə,Xalça mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Gəncə şəhəri., H.Əliyev prospekti",41.04293,46.36321,0
1070,Az Filter,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəhəri., Xətai rayonu, Babək prospekti",40.39233,49.91615,0
1071,Jacadi,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Port Mall, 151 Neftçilər Prospekti",40.37687,49.86184,0
1072,Jacadi,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri., Bül-Bül prospekti",40.37588,49.84290,1136
1073,PETIT BATEAU,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Port Mall, 151 Neftçilər Prospekti",40.37687,49.86184,0
1074,PETIT BATEAU,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri., Səbail rayonu., R.Rza küçəsi",40.36949,49.84192,1138
1075,OXYBUL,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Neftçilər prospekti 26a",40.35853,49.83741,0
1076,OXYBUL PORT BAKU MALL,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Port Mall, 151 Neftçilər Prospekti",40.37675,49.86005,1140
1077,OXYBUL GENCLIK MALL,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Fətəli Xan Xoyski, 14",40.40409,49.85315,1140
1078,MAYORAL,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Neftçilər Prospekti, 26a",40.35853,49.83741,0
1079,MAYORAL 28 MALL,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Azadlıq pr. 15a/4",40.38340,49.84756,1143
1080,PRETTY BALLERINAS,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail ray, R.Rza küçəsi",40.36949,49.84192,0
1081,YVES ROCHER,Bakı,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Bakı şəh., Səbail rayonu, Bül-Bül pr.",40.37078,49.84564,0
1082,YVES ROCHER YASAMAL,Bakı,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Bakı şəh., Yasamal rayonu., S.Qurbanov küç.",40.36929,49.83314,1146
1083,YVES ROCHER SUMQAYIT,Sumqayıt,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Sumqayıt şəh., 2 mkr, Sülh küçəsi 21-27",40.61580,49.67505,1146
1084,YVES ROCHER,Bakı,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Aleksandr Puşkin, 30",40.40520,49.84951,1146
1085,YVES ROCHER,Bakı,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri., İstiqlaliyyət küçəsi",40.36949,49.83282,1146
1086,YVES ROCHER Gənclik mall,Bakı,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Fətəli Xan Xoyski, 14",40.40409,49.85315,1146
1087,YVES ROCHER Gəncə,Gəncə,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Gəncə şəhəri.,H.Əliyev prospekti",41.04293,46.36321,1146
1088,YVES ROCHER 28 MALL,Bakı,Parfümeriya və kosmetika,0,"2, 3, 6",Faizsiz,"Bakı şəhəri, Azadlıq pr. 15a/4",40.38340,49.84756,1146
1089,STAR TELECOM,Xaçmaz,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Xaçmaz şəh., N.Nərimanov küç.",41.46040,48.79757,0
1090,EMBAWOOD Xaçmaz,Xaçmaz,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Xaçmaz şəh., Bakı prospekti 34",41.50637,48.80684,195
1091,MADEYRA Xaçmaz,Xaçmaz,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Xaçmaz şəh., Bakı prospekti 1",41.50637,48.81455,140
1093,Superfon,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəhəri, Nərimanov rayonu, Ağa Neymətulla küçəsi 45",40.40367,49.87153,0
1094,ESKO AKSESUAR,Bakı,Aksessuar mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Yasamal rayonu.,S.Qurbanov küçəsi",40.38791,49.80297,0
1095,CHAMPION SPORT,Bakı,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Nizami rayonu, F.Xoyski 98A",40.40294,49.85493,0
1096,LOKOMOTIV AVTOSERVIS,Xırdalan,Digər,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Xırdalan şəhəri, Kənd Xırdalan",40.45197,49.73481,0
